Perplexity,AbsLearnSignalOld,EnvExecTime,AverageDiscountedReturn,Time,MaxReturn,LossAfter,ExplainedVariance,NumTrajs,LossBefore,dLoss,MeanKL,PolicyExecTime,AveragePolicyStd,Iteration,AbsLearnSignal,MinReturn,Entropy,StdReturn,MeanKLBefore,ProcessExecTime,ItrTime,AverageReturn,AbsLearnSignalNew
17.384813,0.8186966726,0.0829305649,9.0932779097,84.2683413029,2.0153303504,0.4329526852,-1.1787105,-6.1384769868,1,12.7394849396,-1.0890057,10.318996,0.08970475,0.009927255,12.617306,1.5815589959,0.0620684624,1.0113908,91,0.8204863871,,2.0153303504,0.44314682
17.507488,0.6523681368,0.0832908154,51.0253503898,85.1923527718,56.008498274,0.391005435,-9.862273,-1.7510414506,1,12.6518200831,-9.774182,7.832892,0.0880909,0.0063631744,12.51677,1.5133375544,0.0614953041,1.0157182,92,0.6521509244,,56.008498274,0.41171417
17.580475,0.7885145344,0.0859153271,36.4163432422,86.1042881012,44.0915878251,0.5989819321,-10.987584,-1.0265026667,1,13.0476280534,-10.88049,7.5508766,0.10709381,0.0098904455,12.933921,1.4640620038,0.063021183,1.0183449,93,0.7874590333,,44.0915878251,0.6003528
17.443272,0.8227790676,0.0761260986,2.2711337066,86.9794192314,-1.449891977,0.5273572624,-7.18452,-5.5400627318,1,13.0184328086,-7.126014,8.625714,0.058505535,0.0068184854,12.897658,1.461826884,0.0622148514,1.013298,94,0.8241244622,,-1.449891977,0.5409961
17.788902,0.7610597635,0.0781524181,10.0499067505,87.8806765079,0.6682407472,0.5992184015,-2.3691945,-14.8854503304,1,12.7337597736,-2.3022997,13.000193,0.06689477,0.0071763718,12.572728,1.6826666978,0.0639874935,1.0226808,95,0.7587306077,,0.6682407472,0.60153306
17.756632,0.8460943422,0.0795578957,5.063059024,88.7704541683,0.9460118271,0.4742296725,-1.4505888,-0.0207840962,1,12.6467159717,-1.3638092,6.415594,0.086779594,0.006930479,12.557273,1.427039545,0.0628705025,1.0220681,96,0.8403971995,,0.9460118271,0.47754768
17.677446,0.6230944302,0.0785033703,13.4132922308,89.6638839245,-1.9826670248,0.5343433982,-3.1854236,0.5143946468,1,13.0250052356,-3.141003,8.9570465,0.04442072,0.008645666,12.912758,1.5219322767,0.0647881031,1.0193001,97,0.6366304467,,-1.9826670248,0.5349606
17.042253,0.621986191,0.1000096798,55.1930162365,90.5836591721,65.6622136272,0.7060080919,-15.760434,-13.1154785915,1,13.0233329384,-15.669569,7.797725,0.090865135,0.0077292263,12.870953,1.4441546597,0.0656151772,1.0020851,98,0.621715116,,65.6622136272,0.72164637
16.965725,0.7210153517,0.0874242783,38.9908669524,91.4836859703,62.1511380319,1.0997152201,-16.372908,0.9446643291,1,13.1533214252,-16.301878,9.748268,0.07102966,0.006573517,13.052698,1.5613142437,0.0632367134,1.0007944,99,0.7228765151,,62.1511380319,1.0966997
17.127447,0.7079588913,0.0920889378,-5.2891445672,92.4087026119,-6.2016975073,1.2002203403,-4.5810966,-5.0069692862,1,12.8059424497,-4.5156083,8.033971,0.06548834,0.00904617,12.685816,1.468823792,0.0659825802,1.0051671,100,0.7112601562,,-6.2016975073,1.2076133
17.218542,0.856433148,0.0893297195,6.9170829531,93.3152973652,6.7303426403,1.1646016194,-2.89793,-17.6564779442,1,13.2014765365,-2.845714,9.699487,0.052215815,0.0074963244,13.062571,1.5093258764,0.0657799244,1.0068989,101,0.8551340947,,6.7303426403,1.16302
17.167692,0.7548904414,0.0969572067,20.4133728624,94.223017931,25.7698498184,1.3941926843,-4.070115,0.604491556,1,12.9650119282,-4.0340667,9.666329,0.036048412,0.0077807778,12.822099,1.5392282677,0.0631172657,1.004905,102,0.7594463664,,25.7698498184,1.403195
17.409006,0.7309538449,0.0859920979,6.7141137262,95.1804358959,4.4577764468,1.7687959186,-6.646304,-156.2469182994,1,12.9159860334,-6.58625,7.5758247,0.060054302,0.009527791,12.790735,1.4501225758,0.063606739,1.0116215,103,0.7311492118,,4.4577764468,1.7737262
17.283464,0.7743842489,0.089299202,16.0227153733,96.1059730053,11.6593004245,1.5445179421,-3.519222,-7.3279252227,1,13.1807502957,-3.465893,6.5822945,0.05332899,0.006458017,13.0611315,1.426224853,0.064409256,1.0083303,104,0.7740068137,,11.6593004245,1.5534575
17.450289,0.8092907224,0.0849907398,56.2517162938,97.0173273087,101.9324094802,1.8421723494,-19.038786,-15.283799689,1,13.3258671589,-18.947906,8.093343,0.09087944,0.0068767513,13.208102,1.4571294706,0.0646641254,1.0132422,105,0.8088998861,,101.9324094802,1.8343039
17.680508,0.6895910933,0.0874180794,8.5824364227,97.9245612621,3.4598438431,1.9855844309,-4.241632,-55.3720089278,1,13.3384083371,-4.203631,8.721976,0.03800106,0.007017419,13.219805,1.4942824869,0.0623137951,1.0195394,106,0.6906577469,,3.4598438431,1.9891868
17.430317,0.8282726471,0.0779018402,14.6681693681,98.8230245113,16.7965448774,2.2462984083,-3.6079643,0.8431974252,1,13.2590289349,-3.567508,7.4865117,0.040456295,0.0071700527,13.143632,1.4445724896,0.0628345013,1.0119095,107,0.7902526867,,16.7965448774,2.2585793
17.516436,0.8236776949,0.0824072361,15.6670626586,99.7354717255,36.6720176198,2.3353508415,-14.394126,-2.388961939,1,13.340507447,-14.342112,6.473424,0.05201435,0.0074203187,13.250005,1.3938870616,0.0628261566,1.0139734,108,0.8243431785,,36.6720176198,2.3276985
17.259426,0.7546097792,0.0934751034,15.4830048053,100.6611881256,11.154544612,2.1358128991,-4.0576563,-14.2054846198,1,13.3396581534,-3.9980912,8.413509,0.059565067,0.0064722337,13.218767,1.4917499279,0.0650858879,1.0058914,109,0.7540445956,,11.154544612,2.1512144
17.489532,0.7472364203,0.0928416252,32.1309536263,101.604321003,48.0117307106,2.6891917382,-15.238053,-31.0287979465,1,13.3682262302,-15.175691,8.270863,0.06236267,0.007410295,13.263553,1.469013775,0.0667657852,1.0127363,110,0.7482105167,,48.0117307106,2.6993177
17.49754,0.481255196,0.0868208408,25.6713442308,102.548897028,30.8442208907,2.831201245,-5.8334923,-1.7374761365,1,13.1872627447,-5.7542567,6.5894194,0.079235554,0.009247592,13.083301,1.4260630406,0.0742967129,1.0131117,111,0.5079925322,,30.8442208907,2.8353915
17.589975,0.7666767713,0.090287447,36.8124283992,103.4729084969,58.8531137558,2.9807457606,-18.656532,-7.8262516766,1,13.4702841457,-18.60746,9.293446,0.049072266,0.009369527,13.365298,1.5181374681,0.0636730194,1.0154443,112,0.7665811786,,58.8531137558,2.980063
17.704708,0.7526995315,0.0761265755,5.3741828747,104.368981123,-21.3987664763,3.3145267978,-1.1390616,-9.8723969419,1,13.3107223449,-1.0950913,7.305685,0.043970227,0.0060044737,13.246535,1.4487262094,0.0636656284,1.018909,113,0.7521801118,,-21.3987664763,3.305626
18.026035,0.8181882936,0.1377449036,6.7449824357,105.4130256176,93.3115578846,3.2169711177,-15.543095,-8.1891928077,2,13.6678486034,-15.4455185,8.51022,0.09757614,0.009779232,13.562655,1.4663438037,0.1088545322,1.027937,114,0.8179551639,,-143.9717301006,3.2173278
18.065924,0.748121942,0.0847511292,-0.2572594462,106.3137533665,-23.9610042816,3.485747347,-3.01043,-60.4589526467,1,13.3511050198,-2.9743104,7.0859423,0.0361197,0.005239499,13.25824,1.4089550926,0.0628974438,1.0292063,115,0.7464820014,,-23.9610042816,3.490021
18.288752,0.6909167123,0.0957255363,23.5630866848,107.2309546471,24.8817833726,3.7645566814,-18.151606,0.683558908,1,13.2777163134,-18.00669,6.00858,0.14491653,0.0069258986,13.202568,1.372964199,0.0653481483,1.0353227,116,0.698207311,,24.8817833726,3.7603793
18.149513,0.6858879505,0.0808615685,89.2592059091,108.1181674004,158.7857868018,4.0896587626,-2.2623522,-0.7561057384,1,13.6952208665,-2.0933273,8.56207,0.16902494,0.006436507,13.604722,1.5069698061,0.063313961,1.0312715,117,0.6862967181,,158.7857868018,4.089656
18.229,0.6949845186,0.0983808041,19.5850934281,109.0680577755,-4.3761228026,4.3732349682,-13.441744,-429.2580843001,1,13.6543373981,-13.322701,8.946178,0.1190424,0.006865946,13.532975,1.494600344,0.0646836758,1.0336295,118,0.6949456294,,-4.3761228026,4.3831687
18.364622,0.7431152825,0.0813612938,47.1033620202,109.9735717773,141.7193091257,4.5158405696,-17.513252,-1.1866404583,1,14.1114566298,-17.339699,10.247828,0.17355347,0.0065333415,13.992606,1.5452994562,0.0642604828,1.0374122,119,0.7409808297,,141.7193091257,4.5190067
18.369616,0.7820501634,0.1348454952,5.0450584165,110.9797456265,16.0762761308,4.5161871698,-9.069808,-23.7587746021,2,14.1917768196,-8.9031,9.7359,0.166708,0.009891065,14.099299,1.4899590322,0.1123144627,1.037571,120,0.7823666912,,-77.4696601193,4.511318
18.54268,0.7291478435,0.0929298401,39.3585447379,111.9125421047,100.4955015278,4.6499885351,-28.658163,-5.1026954716,1,14.0677088375,-28.559694,8.787747,0.09846878,0.009643064,13.955823,1.5555135634,0.0688891411,1.0424132,121,0.7269674711,,100.4955015278,4.6579742
18.790323,0.7688326573,0.1235404015,10.4597594161,112.9575850964,26.0573864776,5.1907377631,-18.878323,-4.7871850257,2,14.0204313699,-18.756708,7.5764227,0.121614456,0.009690892,13.9533615,1.4097828852,0.1042540073,1.0490383,122,0.7693121383,,-12.6989664411,5.1939507
18.796501,0.7159388978,0.0979206562,-16.5216756549,113.8991122246,-77.1665103844,5.3544330082,-3.4132633,-17.1181158106,1,14.189501883,-3.2973962,8.181985,0.11586714,0.009802954,14.095332,1.4397183813,0.0704801083,1.0492091,123,0.7155326191,,-77.1665103844,5.3648434
18.310703,0.7113970025,0.081371069,32.4276197721,114.8241839409,100.8621014292,5.8834270728,-15.728903,-2.7920155469,1,14.2042384602,-15.574421,7.0679674,0.15448189,0.008960832,14.126413,1.456596543,0.0648889542,1.0356299,124,0.7095657999,,100.8621014292,5.880457
18.281742,0.686136413,0.1195399761,-26.8891343663,115.8627696037,-155.9033941833,5.5249045024,-6.3833237,0.8459547529,2,14.7992141814,-6.2857404,7.9958286,0.097583294,0.0066975625,14.692809,1.4274980181,0.1018819809,1.0348619,125,0.6845078924,,-165.0630311844,5.5159645
18.493444,0.6728549527,0.112544775,-27.8073180439,116.8787848949,-146.4690466953,5.9699760965,-9.144969,0.7043541947,2,14.5158212426,-9.052176,5.640996,0.09279251,0.0064128623,14.447152,1.3491127695,0.0973851681,1.0409951,126,0.676339343,,-171.3255805176,5.973945
18.28163,0.7234857536,0.0873842239,21.4271683429,117.8293008804,33.6374137978,6.3061285575,-21.439308,-4.1586715032,1,14.462062851,-21.372509,8.513706,0.066799164,0.008971675,14.354955,1.4018034792,0.0644094944,1.0351237,127,0.7265781613,,33.6374137978,6.300513
18.014736,0.6209506226,0.159869194,19.8722763942,118.913091898,80.6830886067,6.7219339915,-24.496162,-2.2484395158,2,14.7934047719,-24.407362,6.618027,0.08880043,0.009013913,14.710871,1.3682489561,0.1245024204,1.0275345,128,0.6209277235,,-47.5923367602,6.7264476
17.88003,0.6962586844,0.1251995564,-13.9998351287,119.9579844475,-26.1527032972,6.5503950913,-14.809419,-9.4486280515,2,14.8824099947,-14.713706,9.019273,0.09571266,0.006514012,14.794947,1.4538929057,0.1096448898,1.0237916,129,0.6965659361,,-160.838787713,6.5538445
17.863901,0.7340377737,0.0789191723,23.2265948445,120.8707048893,56.8628722053,6.7717247269,-20.510357,-17.9353371831,1,15.4127495387,-20.42798,7.2228465,0.08237648,0.0064519704,15.330537,1.3742389443,0.0678565502,1.0232804,130,0.7345413957,,56.8628722053,6.7685227
17.670609,0.6936698548,0.0801925659,20.2037550173,121.7834949493,48.3008288675,6.9904928374,-19.41574,0.944959439,1,15.276599234,-19.369465,8.134002,0.046274185,0.0058683096,15.20302,1.4302275039,0.0651583672,1.0177174,131,0.6737332283,,48.3008288675,6.9876795
17.678728,0.7445649849,0.0716648102,30.0736298768,122.7375950813,68.2118460345,7.3077193002,-22.939949,-6.9089691776,1,15.3960341624,-22.88043,8.105204,0.059518814,0.008990824,15.299036,1.4402677634,0.0609583855,1.0182056,132,0.744369011,,68.2118460345,7.3113146
17.800846,0.592807837,0.1578326225,10.0220877218,123.7983078957,30.9854744763,7.0927721686,-9.878731,-18.9758534051,2,15.4285874751,-9.767781,10.8692875,0.11094952,0.0099949185,15.323687,1.5271415425,0.122222662,1.0215263,133,0.5925710578,,-134.7717602161,7.098332
17.54704,0.7143646927,0.1519329548,-17.0938537319,124.8272457123,13.8541821421,7.3795250835,-9.3868265,0.4711978613,2,15.373353316,-9.316594,8.853603,0.07023239,0.0065989634,15.308381,1.4638821673,0.1171848774,1.0142881,134,0.7162655325,,-163.9796293145,7.3851295
17.503645,0.7295709479,0.0956838131,30.5402092154,125.7518782616,56.0009310421,7.7704444034,-20.4237,-4.2502181062,1,15.584562639,-20.37212,9.382501,0.05158043,0.008105111,15.506413,1.4534883757,0.0646286011,1.0132889,135,0.7287925493,,56.0009310421,7.7681136
17.885149,0.9389258413,0.077912569,21.0748056688,126.7164971828,41.3257841546,7.588208274,-22.210691,0.2303153883,1,15.8758759898,-22.154163,7.0794163,0.05652809,0.006852379,15.831494,1.3822169664,0.0660583973,1.0239791,136,0.9285892358,,41.3257841546,7.591555
17.856546,0.7939217439,0.1353788376,-6.2748750727,127.754283905,12.4167801436,8.1759702501,-6.3653235,-0.1961729509,2,15.7236025281,-6.2188354,7.375778,0.14648819,0.0072803875,15.63762,1.3306953998,0.1075530052,1.0227969,137,0.7961149205,,-136.9583360079,8.171503
17.897327,0.7186273057,0.0839750767,6.2086146046,128.6804492474,-15.8548015987,8.2214913741,-0.21788213,-1.5020747068,1,15.689943117,-0.093755074,9.232994,0.12412705,0.008428604,15.616619,1.4647530186,0.0637085438,1.0240475,138,0.7166387098,,-15.8548015987,8.222881
18.039272,0.6911292281,0.0919039249,-18.6233297946,129.5945198536,-84.4334496516,8.0006388903,0.18226823,-90.9580243998,1,15.757678434,0.32601216,9.44197,0.14374393,0.008812924,15.681243,1.4973115931,0.0664844513,1.028076,139,0.6907112327,,-84.4334496516,7.9980555
18.059786,0.7275935182,0.0962679386,43.4587107419,130.5991170406,48.8132611598,8.0731186108,-16.668358,-2.2382810358,1,15.4239966955,-16.580818,10.547849,0.08753967,0.0070379484,15.360191,1.4823761653,0.0677828789,1.0286812,140,0.7276382805,,48.8132611598,8.070462
17.961308,0.636393717,0.1394655704,7.8281464699,131.6776015759,74.9680786743,8.4034080895,-15.043841,-3.3024649507,2,15.5679194083,-14.974338,7.83483,0.069503784,0.0066932198,15.490281,1.3903131591,0.1316363811,1.0260154,141,0.6367563812,,-130.1045832502,8.411105
17.887554,0.6899501697,0.0827245712,4.6042336546,132.5887055397,8.1501546363,8.4424568177,-15.059678,-17.4298159929,1,15.8015405584,-15.018149,9.373733,0.0415287,0.0059925066,15.760694,1.441796704,0.0641739368,1.0240732,142,0.6892980398,,8.1501546363,8.440199
17.737556,0.7244791094,0.0797424316,-5.5113779796,133.4869832993,-36.6745159606,8.8092850197,-14.235682,-31.7173905726,1,16.052859196,-14.122026,7.607655,0.11365509,0.0071732723,15.988623,1.3851403383,0.063934803,1.0195813,143,0.7239741517,,-36.6745159606,8.819083
17.943882,0.7989539224,0.0845110416,20.221084399,134.3982651234,17.2213591195,9.1358988034,-18.703245,0.5954792061,1,16.1298497537,-18.646626,7.191849,0.056619644,0.00724555,16.053286,1.3753760484,0.0656242371,1.0255352,144,0.7904506021,,17.2213591195,9.1332035
17.701174,0.7431115692,0.0753908157,31.9926254105,135.2913255692,66.9709585338,9.3758941435,-20.04353,-2.1806845454,1,15.8421051724,-19.994177,8.319445,0.049352646,0.0071380544,15.785231,1.3662317686,0.0632078648,1.0185465,145,0.7421700047,,66.9709585338,9.368641
17.476068,0.7471539451,0.1054775715,-32.3505084775,136.3159508705,-150.7080515902,9.2285641516,-8.858428,-39.9467169869,2,16.1590991037,-8.751666,6.6477904,0.10676193,0.006533401,16.107088,1.3221961407,0.096300602,1.0118705,146,0.7471347004,,-151.2481654389,9.222863
17.575357,0.8718774322,0.0837552547,-1.5835168488,137.2693650723,-12.7890980309,9.5107953918,-18.221493,-3.3439042491,1,16.0166068607,-18.101402,8.347454,0.120090485,0.0068533923,15.949226,1.3863709148,0.0651254654,1.0149049,147,0.8695432363,,-12.7890980309,9.505034
17.84598,0.8092802967,0.1669464111,-8.5275448989,138.3332140446,43.0328383171,9.6711398112,-15.005802,-1.434384439,2,16.1927419922,-14.918382,8.34599,0.08742046,0.009928474,16.14824,1.3755259482,0.1238100529,1.0225891,148,0.8105023251,,-185.1472008252,9.681624
17.660461,0.6459992796,0.1134333611,-14.1707710215,139.3111104965,-69.180754597,9.7270151219,-15.88465,-21.7090373476,2,16.4536468558,-15.815518,7.800211,0.06913185,0.00647984,16.387257,1.3792831157,0.0971641541,1.017094,149,0.6453675734,,-140.3876495642,9.736654
17.861311,0.7483655024,0.0938668251,55.99516368,140.2338540554,81.213491351,10.2544018934,-27.346437,-14.9937299941,1,16.5268817939,-27.287537,5.949795,0.058900833,0.006365006,16.467758,1.3045702058,0.0648601055,1.0227838,150,0.7484748138,,81.213491351,10.249062
17.50361,0.7952947835,0.0896062851,32.9792075772,141.1527795792,59.8488816307,10.3469506871,-26.593533,0.9588053754,1,16.6283482333,-26.518349,8.776306,0.07518387,0.009430409,16.574274,1.4012143731,0.0629966259,1.0127454,151,0.8029038648,,59.8488816307,10.351185
17.487272,0.7590073715,0.1025092602,-26.8309688112,142.1222574711,-126.0606928228,10.1723295017,-6.426465,-3.2476297167,2,16.7061519431,-6.320175,7.5450344,0.10628986,0.008938543,16.665005,1.4022698751,0.0939135551,1.0120031,152,0.7596231035,,-140.6399368857,10.177707
17.525698,0.8211731079,0.087893486,38.3619178418,143.0318109989,88.0244383838,10.6093648616,-29.920874,-1.8228102804,1,16.9709360035,-29.839306,7.6498284,0.081567764,0.009206498,16.93176,1.3820101314,0.0622179508,1.013079,153,0.8169323909,,88.0244383838,10.603
17.347239,0.7353172666,0.1173784733,15.960549631,144.029235363,95.4876722863,10.5981447635,-20.666641,-0.9123187895,2,17.1975488623,-20.562595,7.4945292,0.10404587,0.0071517807,17.142052,1.3428106768,0.1032371521,1.0078118,154,0.7364920568,,-75.3414728999,10.599297
17.325048,0.6489109078,0.0935280323,66.5356523466,144.9397015572,141.2703224638,10.6586952869,-23.002375,-0.1264019686,1,17.3865833453,-22.90121,8.998935,0.101163864,0.009771078,17.35228,1.4356433037,0.0656986237,1.007168,155,0.6467894448,,141.2703224638,10.6620455
17.537865,0.8767100546,0.0749921799,34.1061894672,145.8379268646,79.9555246136,10.9973626802,-27.61468,0.0143135218,1,17.2045111268,-27.534369,9.196669,0.08031082,0.009238262,17.160826,1.4864967039,0.0605831146,1.0133742,156,0.8806259723,,79.9555246136,10.996216
17.659616,0.638611119,0.1383619308,16.7027881168,146.8483705521,-16.5065471244,10.9128821486,-18.130037,-6.6732709744,2,17.4222137771,-18.026491,9.451481,0.10354614,0.0065893717,17.366745,1.4320351596,0.1045157909,1.0169016,157,0.6393389166,,-23.2612563756,10.90713
17.695684,0.5959708558,0.1282696724,36.2157026817,147.8930056095,55.3770550016,11.3703329878,-23.437767,-0.5297214904,2,17.3543190393,-23.308062,7.842544,0.12970543,0.009643318,17.32984,1.3890527859,0.0978755951,1.0180268,158,0.595749294,,17.639812237,11.378047
17.888626,0.6406795254,0.1495418549,13.690639887,148.9665701389,78.8621756282,11.4398307937,-18.276342,-46.7038576018,2,17.8198703047,-18.158457,7.5002747,0.11788559,0.00998994,17.79628,1.3662680485,0.1143364906,1.0236049,159,0.6406102455,,-162.9229457184,11.441431
17.993397,0.667702737,0.0859773159,20.9459550536,149.8951876163,33.1753147151,11.4423336671,-20.674452,0.6100618572,1,17.8787860578,-20.601883,8.311177,0.07256889,0.008214053,17.833532,1.3910201832,0.0796790123,1.0265589,160,0.6690879025,,33.1753147151,11.43497
18.106733,0.5746262728,0.1576690674,0.4431801628,150.9769134521,-32.3898782489,11.5911947652,-17.681223,-8.4591324557,2,18.1177594711,-17.566696,10.653564,0.11452675,0.009644892,18.087645,1.515789926,0.1193108559,1.0299696,161,0.5745922182,,-168.618788099,11.595254
18.0376,0.7125477454,0.1168007851,-34.460362001,151.9700698853,-148.2347227434,11.8601244143,-7.7106137,-0.181903974,2,18.3296842022,-7.5943127,8.225685,0.11630106,0.009932388,18.286549,1.3828818506,0.0970242023,1.0278852,162,0.7071588746,,-178.8957101106,11.861814
17.957916,0.7502033344,0.0766093731,12.2037686509,152.8823974133,-65.2912799326,12.0298091428,-15.6463785,0.6372994402,1,18.4852531317,-15.52127,6.8865857,0.12510872,0.008213588,18.421867,1.3219764533,0.0636303425,1.0254415,163,0.7452674781,,-65.2912799326,12.031632
17.932407,0.7424591272,0.1316680908,7.6023246594,153.9359312058,51.3074119669,12.1477566538,-15.254567,0.4995069772,2,18.4269131157,-15.185061,7.956083,0.06950569,0.006804392,18.384155,1.3712457136,0.1071560383,1.0247498,164,0.742069476,,-124.8041246348,12.145468
17.818014,0.7664130528,0.1112029552,-22.1132220463,154.9139077663,-129.2873917156,12.0317404929,-6.935168,-0.2585101923,2,18.5514558254,-6.8449974,5.771101,0.09017038,0.0064642355,18.53705,1.2858541644,0.0980119705,1.0214969,165,0.7662575226,,-135.4586452387,12.030309
17.725792,0.730885008,0.0763087273,37.9694562495,155.8454096317,86.1726286936,12.5674125354,-26.740091,-19.3911228849,1,18.9731785539,-26.696318,7.316393,0.04377365,0.008548308,18.945261,1.3469008176,0.0621125698,1.0188397,166,0.7304910126,,86.1726286936,12.563262
17.557964,0.6843305141,0.0889976025,-3.842166702,156.7525269985,-44.2163892519,12.1066803111,-9.469667,-6.8921225329,1,18.8561752858,-9.337149,6.972427,0.13251877,0.006550399,18.824926,1.3654404207,0.0638446808,1.0145782,167,0.6818217083,,-44.2163892519,12.111997
17.67786,0.7387636042,0.0841608047,29.942482535,157.6663587093,66.6167886575,12.1727105274,-26.273737,-6.6384692734,1,18.8682031741,-26.201326,7.6825733,0.07241058,0.0072741783,18.830635,1.3505662484,0.066190958,1.0181453,168,0.7396438553,,66.6167886575,12.1669655
17.691788,0.754854416,0.0847170353,43.4952254263,158.612940073,78.5677432661,12.3468620038,-28.005198,-1.8283856908,1,19.1469795755,-27.934214,6.366701,0.07098389,0.006564411,19.108997,1.3018237087,0.063378334,1.0188361,169,0.7544799221,,78.5677432661,12.351849
