AverageDiscountedReturn,Time,MinReturn,MeanKL,NumTrajs,AverageReturn,LossAfter,Iteration,AbsLearnSignalOld,LossBefore,MeanKLBefore,Perplexity,AbsLearnSignal,ProcessExecTime,ItrTime,StdReturn,dLoss,ExplainedVariance,PolicyExecTime,AveragePolicyStd,EnvExecTime,MaxReturn,Entropy,AbsLearnSignalNew,,,,,,
4.9922749964,106.4188793031,30.5228938196,3848.0822558403,1,66.6488347139,,,-86.7012,147.71246,4109,0.8470027157,-86.5615,0,153.18016,0.8447731219,0.0038335323,0.950969696,107.26168,0,0.13970184,-4.8214547129,0.0627593994,3.0646133,0.0830950737,66.6488347139,107.3244075562,5.031615,106.44967,0.8447731219
5.0722781078,105.8091398871,76.6453729317,3849.023468256,1,124.5186330619,,,-85.33718,141.52734,4110,0.8048370311,-85.16522,0,152.99344,0.8033298858,0.0037078857,0.9335808754,106.670654,0,0.17195892,-7.0581459438,0.0686964989,3.0647035,0.0999724865,124.5186330619,106.836374367,5.030395,105.779854,0.8033298858
5.1038207356,106.4381344667,54.5885973024,3849.9745397568,1,119.8626427606,,,-124.20691,137.13245,4111,0.8618132323,-124.03987,0,152.98483,0.8565518313,0.0034296513,0.9421625137,107.508865,0,0.16703796,-0.7010291353,0.0608999729,3.0648713,0.0934669971,119.8626427606,107.5949840778,5.030339,106.44099,0.8565518313
5.1863495951,105.0735556401,34.964354223,3850.9089517593,1,91.6226407851,,,-99.55829,131.06117,4112,0.8056721915,-99.42544,0,149.32803,0.8049012809,0.0038597584,0.9248800278,106.12703,0,0.13285065,-7.505109235,0.0695631504,3.0329504,0.092633009,91.6226407851,106.2939049826,5.0061455,105.081825,0.8049012809
5.4371304688,105.8836077528,46.1367355628,3851.8489530087,1,115.7152870891,,,-102.8056,256.8474,4113,0.7956509094,-102.66355,0,146.8396,0.795793822,0.0035264492,0.8933181763,106.80102,0,0.1420517,-9.9087839558,0.0637667179,2.9998617,0.0866131783,115.7152870891,106.8774910033,4.989341,105.8698,0.795793822
5.075184937,106.3566235283,23.4912484281,3852.750259161,1,72.5317434423,,,-90.34733,159.06885,4114,0.7771861849,-90.14377,0,146.4559,0.7838360175,0.003480196,0.8923249245,106.877205,0,0.20355988,-0.3572518474,0.0633478165,2.9946973,0.0906600952,72.5317434423,107.0812472355,4.9867244,106.403946,0.7838360175
5.474904506,105.6616196645,49.7130356811,3853.6501531601,1,122.5512773591,,,-162.95134,220.0891,4115,0.830077568,-162.62518,0,146.9071,0.824584975,0.0033068657,0.8922300339,106.719574,0,0.32615662,0.4793915956,0.0599665642,3.00048,0.0764672756,122.5512773591,106.9129668288,4.9898005,105.67002,0.824584975
5.2756680601,105.7569013316,76.2400030939,3854.5893270969,1,137.4193878039,,,-132.7342,163.54927,4116,0.8084817927,-132.55756,0,147.29773,0.8062004283,0.0034396648,0.9337930679,106.969635,0,0.176651,-0.1890601338,0.0642926693,3.0034063,0.0977363586,137.4193878039,107.190888403,4.992456,105.75355,0.8062004283
5.4907292096,104.678313929,41.4992143335,3855.5172789097,1,105.8340181716,,,-113.96105,224.00014,4117,0.9036534332,-113.76123,0,147.91676,0.8934088931,0.0035333633,0.9226303101,106.09421,0,0.19982147,0.0625699086,0.0638465881,3.0134716,0.085755825,105.8340181716,106.1316883189,4.9966497,104.68056,0.8934088931
5.5006349465,105.1972931436,40.1039718848,3856.4625654221,1,69.4057627471,,,-84.49052,195.57045,4118,0.7604045076,-84.38967,0,146.53442,0.7478766114,0.003582716,0.9374780655,106.58443,0,0.10084534,0.4195945202,0.0649151802,2.99445,0.0945224762,69.4057627471,106.8235156538,4.9872603,105.19908,0.7478766114
5.666336971,105.8620833275,39.3678534414,3857.3886332512,1,106.3335894341,,,-105.09421,182.46414,4119,0.7223353377,-104.90091,0,146.03986,0.7226559714,0.0035161972,0.9204878807,106.83502,0,0.19329834,-5.3657999394,0.0643973351,2.9914615,0.082849741,106.3335894341,106.9172885467,4.9838796,105.87674,0.7226559714
5.2904388298,105.672133948,16.3995310323,3858.3392310143,1,55.8409079901,,,-86.4705,132.82462,4120,0.8713396602,-86.2475,0,145.6347,0.8570581021,0.0036334991,0.9444346428,106.53986,0,0.22299957,-2.2685288651,0.0676813126,2.9873257,0.0931837559,55.8409079901,106.7247571015,4.9811015,105.697716,0.8570581021
5.4588765799,105.5566018311,56.9292831359,3859.2671496868,1,115.4017086594,,,-151.21107,148.0611,4121,0.9501243829,-151.05592,0,145.64256,0.9475292722,0.003557682,0.9225978851,107.09113,0,0.15515137,-3.2829665474,0.0641922951,2.9872694,0.0923285484,115.4017086594,107.2278696609,4.9811554,105.51424,0.9475292722
5.6347118454,104.9175620596,66.1629323711,3860.211127758,1,122.4362358581,,,-115.30885,168.47617,4122,0.7984000855,-115.14642,0,143.69833,0.798172228,0.0035216808,0.9386363029,106.51999,0,0.16242981,-0.5232403505,0.0644407272,2.964438,0.0983343124,122.4362358581,106.7465591847,4.967716,104.95357,0.798172228
5.3779224157,105.2848750322,32.4713363987,3861.136220932,1,87.6983762301,,,-94.74282,160.07571,4123,0.6519560582,-94.58535,0,143.69778,0.6962355779,0.0035789013,0.9198875427,106.38176,0,0.1574707,0.3883838198,0.0613775253,2.9639454,0.0771248341,87.6983762301,106.4959704129,4.9677124,105.26309,0.6962355779
5.8081769798,105.7467493853,67.8062205155,3862.1150562763,1,113.4064528336,,,-86.11879,256.54358,4124,0.8070664554,-85.96747,0,144.21928,0.8081154174,0.0034782887,0.931981802,106.762634,0,0.15132141,-0.7127164652,0.0629255772,2.9730453,0.0919718742,113.4064528336,106.9490674666,4.971335,105.74701,0.8081154174
5.7606931454,105.6819985245,44.6109103631,3863.0462703705,1,89.7426988036,,,-85.912704,202.94064,4125,0.8287463323,-85.74117,0,146.43146,0.8381337906,0.0038967133,0.9256548882,107.02619,0,0.17153168,-1.4248167573,0.0706951618,2.9903314,0.0972926617,89.7426988036,107.1694766493,4.9865575,105.72684,0.8381337906
5.6123583575,105.3522003257,21.6663916923,3863.9471054077,1,65.0864308704,,,-95.031425,193.85078,4126,0.8634630449,-94.8848,0,147.24338,0.7940122768,0.0038461685,0.8942651749,106.8812,0,0.1466217,0.3677359768,0.0657696724,2.9986496,0.0882930756,65.0864308704,106.9859287459,4.992087,105.32437,0.7940122768
5.2096185617,105.8286689471,15.9545429376,3864.8400845528,1,34.7323971995,,,-81.181404,111.453156,4127,0.8452511301,-81.033966,0,148.33371,0.8360500157,0.0034806728,0.8870227337,107.29288,0,0.14743805,-1.2706575021,0.0630073547,3.012832,0.0816466808,34.7323971995,107.3523966526,4.9994645,105.821465,0.8360500157
5.1189412408,106.4916334952,60.5600042914,3865.7384159565,1,136.4564103995,,,-103.999466,132.28688,4128,0.7876587491,-103.75395,0,148.14914,0.7889704742,0.0033662319,0.8925640583,107.428955,0,0.24551392,-14.40994525,0.0617170334,3.011187,0.0868468285,136.4564103995,107.4859177435,4.9982195,106.52001,0.7889704742
5.2286298987,107.8252034104,64.9338208894,3866.6567444801,1,117.7643309561,,,-100.368164,141.96198,4129,0.7324817782,-100.20361,0,147.23341,0.7461511794,0.0035924911,0.9106707573,108.73499,0,0.16455078,0.7702730955,0.065841198,3.0015032,0.0985445976,117.7643309561,108.8411106776,4.992019,107.80955,0.7461511794
5.0634305948,106.9303938483,24.1175180865,3867.5625286102,1,78.8986756954,,,-94.84004,120.934235,4130,0.8019620337,-94.710335,0,148.668,0.772496463,0.0034503937,0.8965461254,108.064026,0,0.12970734,0.4332502722,0.0632257462,3.0165045,0.0842573643,78.8986756954,108.1749787333,5.0017157,106.944885,0.772496463
5.2212469544,106.8419537091,31.5843382717,3868.4641857147,1,98.7022199964,,,-105.64312,162.85225,4131,0.9326807131,-105.47328,0,146.20757,0.8889106145,0.0034928322,0.8952658176,107.95048,0,0.16983795,0.0962666904,0.0640721321,2.9892945,0.0876164436,98.7022199964,107.963045359,4.9850273,106.80469,0.8889106145
5.4528861648,106.3212435364,43.5286497144,3869.419880867,1,87.2773147954,,,-100.8933,243.15553,4132,0.7763433007,-100.75541,0,144.96523,0.7761695546,0.0038144588,0.950492382,108.371735,0,0.13789368,-0.2691259972,0.064759016,2.9764764,0.097671032,87.2773147954,108.4917042061,4.976494,106.33907,0.7761695546
5.3101781612,106.8581246999,38.3244500568,3870.3459329605,1,117.026685172,,,-117.595406,180.89288,4133,0.8277459971,-117.31875,0,145.59708,0.8036984468,0.0035498142,0.9207882881,107.73873,0,0.2766571,0.1275600713,0.0646426678,2.9827569,0.0818276405,117.026685172,107.8922808433,4.980843,106.84438,0.8036984468
5.1617218086,105.3516988955,46.561728745,3871.2913968563,1,67.5171249512,,,-79.62555,133.94191,4134,0.8154625587,-79.50695,0,145.19302,0.8107468558,0.0035252571,0.9394869804,106.58783,0,0.11859894,-21.3641880996,0.0645804405,2.979158,0.0879385471,67.5171249512,106.6991501273,4.978064,105.33003,0.8107468558
4.96002638,107.0091795251,8.9034775819,3872.2661602497,1,56.6833626691,,,-90.64275,110.37649,4135,0.7995171079,-90.49284,0,143.81665,0.7941490047,0.0034968853,0.9254772663,108.44334,0,0.14990997,-4.6412526534,0.0644516945,2.9645615,0.0942904949,56.6833626691,108.5476510542,4.968539,106.99692,0.7941490047
5.1955254031,107.7109518175,61.4432372096,3873.212100029,1,106.0619804766,,,-93.294914,177.97723,4136,0.7878732628,-93.20439,0,142.93002,0.7055634421,0.0036189556,0.9366889,109.008766,0,0.090522766,0.975306332,0.0645005703,2.9542782,0.0963070393,106.0619804766,108.992045629,4.962355,107.79516,0.7055634421
5.0994603758,107.9508000075,36.6473285155,3874.1440153122,1,67.755227716,,,-83.04668,148.17798,4137,0.7485461236,-82.89793,0,142.48064,0.7469987542,0.0037059784,0.9230017662,109.159355,0,0.1487503,0.3882570954,0.062513113,2.9509144,0.0867340565,67.755227716,109.3070216489,4.959206,107.90617,0.7469987542
5.2513790314,107.8583042706,34.1659484047,3875.0953571797,1,76.0282266744,,,-102.982475,318.93805,4138,0.6456240927,-102.80047,0,143.76633,0.6643706059,0.0036692619,0.9453520775,109.383125,0,0.18200684,0.6377079963,0.0656580925,2.9658947,0.0870740414,76.0282266744,109.3421249981,4.9681892,107.77721,0.6643706059
5.2628172876,108.111648047,30.0112077929,3876.0211308003,1,65.511536473,,,-91.78498,188.40327,4139,0.8797553558,-91.65328,0,143.96939,0.8476927801,0.0035910606,0.9205360413,109.039375,0,0.13169861,0.3553020589,0.0642280579,2.9686515,0.081407547,65.511536473,109.2825609273,4.9696007,108.191696,0.8476927801
5.0800803768,108.0944008211,65.0548792518,3876.9558942318,1,117.1782121609,,,-112.69521,135.01556,4140,0.8766126731,-112.531525,0,144.51082,0.8748618027,0.0035769939,0.9282124043,109.7741,0,0.16368866,0.2642661618,0.0653245449,2.9735117,0.0963013172,117.1782121609,109.8741853508,4.9733543,108.09986,0.8748618027
4.9662519318,108.964692279,32.7777177651,3877.8925507069,1,70.738154444,,,-89.8603,138.5005,4141,0.6480108743,-89.67951,0,147.58493,0.650234671,0.003798008,0.9302811623,109.91418,0,0.18078613,-15.1065526125,0.0621261597,3.001646,0.0930058956,70.738154444,110.0192386594,4.994404,108.96494,0.650234671
5.6070253856,108.5249576596,26.3278249044,3878.8041915894,1,58.0220733604,,,-80.8382,552.7354,4142,0.8154618432,-80.68742,0,147.3448,0.7991661593,0.0038092136,0.9021883011,110.04498,0,0.15077972,-0.6081849067,0.0637710094,2.9980175,0.0911254883,58.0220733604,110.3991774513,4.9927754,108.65084,0.7991661593
4.9436689325,108.6229982382,49.0163980338,3879.7019686699,1,104.1529493584,,,-123.90494,119.44768,4143,0.7707155695,-123.71397,0,147.53238,0.7805208813,0.0034275055,0.8922190666,109.77121,0,0.19097137,0.9372324706,0.0615725517,2.99922,0.0887708664,104.1529493584,109.8549648281,4.9940476,108.60196,0.7805208813
5.1151481733,108.3924968479,63.6451628335,3880.6242620945,1,116.1787972526,,,-108.96956,171.7464,4144,0.6162731244,-108.808876,0,146.89485,0.6431701541,0.0033695698,0.9169256687,109.94227,0,0.16068268,0.9275025184,0.06208992,2.9947455,0.0906617641,116.1787972526,110.0964571828,4.989717,108.40516,0.6431701541
5.4046382993,108.7069244013,30.2809877962,3881.5737156868,1,100.6533783895,,,-109.6217,250.40222,4145,0.7095409508,-109.41495,0,145.54092,0.7177028197,0.0036487579,0.940584898,110.42638,0,0.20674896,-1.985911422,0.0672245026,2.98433,0.0908052921,100.6533783895,110.4477577059,4.9804573,108.632576,0.7177028197
5.5370769078,108.7132890882,37.7590178302,3882.5588128567,1,120.4212239838,,,-111.45358,321.19543,4146,0.8417892055,-111.285,0,146.0308,0.8175013304,0.0037744045,0.9402606487,110.291046,0,0.1685791,0.2385335988,0.0640115738,2.9912505,0.0880789757,120.4212239838,110.4371653852,4.9838176,108.73323,0.8175013304
5.084690084,108.5736033504,20.6646495963,3883.5074250698,1,78.4897692559,,,-102.79621,241.8879,4147,0.8236459017,-102.651405,0,144.55946,0.8128337413,0.0039401054,0.9423627853,109.91173,0,0.14480591,-6.1692498181,0.0636644363,2.9751377,0.0891547203,78.4897692559,110.098394607,4.973691,108.532745,0.8128337413
5.153521358,108.886756735,47.2624949161,3884.4044053555,1,111.1068450446,,,-132.87413,124.23719,4148,0.885417785,-132.72437,0,144.51852,0.869953678,0.0034725666,0.8876776695,110.05524,0,0.14976501,0.6200550683,0.0629765987,2.9750013,0.0812540054,111.1068450446,110.2295265724,4.9734077,108.85899,0.869953678
4.8818815608,109.6702993937,34.5960372426,3885.3207836151,1,87.9222132643,,,-102.27123,110.577736,4149,0.8489267469,-102.07701,0,146.07155,0.8368584409,0.0036869049,0.9109764099,110.41494,0,0.1942215,-0.8432983912,0.0620872974,2.9850562,0.0875883102,87.9222132643,110.4167965042,4.9840965,109.70789,0.8368584409
5.1786997675,110.2026178271,51.8719493902,3886.2334053516,1,115.0752452011,,,-151.76721,189.58215,4150,0.8886590625,-151.59172,0,145.9184,0.879678285,0.0034372807,0.90695858,110.97514,0,0.17549133,0.4386802295,0.0614988804,2.9843063,0.0794868469,115.0752452011,111.0005395811,4.9830475,110.16435,0.879678285
5.4499916678,109.7921511731,16.1897895016,3887.1536056995,1,53.9157277045,,,-94.4479,260.89413,4151,0.6897191333,-94.303085,0,147.23187,0.6961112694,0.0035176277,0.9139828682,110.961075,0,0.14481354,-10.7797553234,0.0624918938,2.9953306,0.0825676918,53.9157277045,111.1657675324,4.9920087,109.7636,0.6961112694
5.3912655386,109.4440461986,29.2913090087,3888.1069967747,1,50.9645364182,,,-95.32589,219.25458,4152,0.7087616336,-95.14582,0,147.67511,0.7111130315,0.0036363602,0.9444901943,111.009346,0,0.18006897,-0.9584572953,0.0653781891,2.9973657,0.0862247944,50.9645364182,111.1667056133,4.9950147,109.42119,0.7111130315
5.0781216524,109.9742874734,65.2908356465,3889.0351455212,1,112.3789294324,,,-96.94055,132.80817,4153,0.8292502872,-96.802734,0,147.75908,0.8289697585,0.0033955574,0.922806263,110.53847,0,0.13781738,-9.2697633481,0.0626161098,2.9984937,0.0882132053,112.3789294324,110.4998448481,4.995583,110.05867,0.8289697585
5.2058816272,110.9425952213,7.2797661211,3889.9724533558,1,58.496870865,,,-101.66249,191.7378,4154,0.855480646,-101.52717,0,147.44087,0.7975707257,0.0036365986,0.9292640686,111.521774,0,0.13532257,0.7271930601,0.0682220459,3.0001478,0.0931556225,58.496870865,111.6353011625,4.9934273,110.90752,0.7975707257
5.1372871829,110.2840910419,36.9592378044,3890.902784586,1,90.6185555356,,,-99.19716,215.46747,4155,0.7542839764,-99.04554,0,143.54568,0.7082853998,0.0035562515,0.9243514538,111.89995,0,0.15161896,0.925712029,0.0643053055,2.9679847,0.0872619152,90.6185555356,112.0916526145,4.9666533,110.24999,0.7082853998
5.0895802863,110.4185408891,17.7219936336,3891.8538310528,1,60.6923554878,,,-88.807686,214.55446,4156,0.8627577525,-88.68877,0,145.08527,0.8416177306,0.0036604404,0.9416975975,111.60091,0,0.11891937,-1.2974438162,0.0664970875,2.9875078,0.0884644985,60.6923554878,111.6944524648,4.9773216,110.42265,0.8416177306
5.3548206462,110.8121420416,32.3426212626,3892.8396189213,1,80.6354425689,,,-100.27759,267.43555,4157,0.926476068,-100.14002,0,143.84059,0.8490319234,0.0036053658,0.9396460056,111.99749,0,0.13756561,0.81522554,0.0671088696,2.9738026,0.0908744335,80.6354425689,111.9539953216,4.9687057,110.84215,0.8490319234
5.3095363716,111.7438217968,30.8218610064,3893.7778120041,1,75.7461340862,,,-101.56181,192.38893,4158,0.7044376136,-101.4351,0,143.83037,0.7088405307,0.0033657551,0.9331202507,112.771965,0,0.12671661,-2.2483351684,0.0608179569,2.9752047,0.0777134895,75.7461340862,112.895675792,4.9686346,111.72237,0.7088405307
5.2466530958,110.0824106934,33.3213553802,3894.7379746437,1,121.0079417859,,,-123.96255,190.38643,4159,0.6756726004,-123.71252,0,143.09007,0.6864382629,0.0040633678,0.953630209,110.9108,0,0.25003052,-5.6824787915,0.0672380924,2.9652038,0.087430954,121.0079417859,111.0904009744,4.9634743,110.09167,0.6864382629
5.3007136384,110.8757733381,31.4779314867,3895.6793923378,1,111.1708139022,,,-124.18165,232.13507,4160,0.8890277965,-124.05707,0,143.53836,0.756432589,0.003518343,0.9361007214,112.11184,0,0.12458038,0.9517426543,0.064245224,2.9681878,0.086025238,111.1708139022,112.2056439175,4.9666023,110.82404,0.756432589
4.9876171995,111.3140775937,42.3450380489,3896.6205747128,1,99.1656668286,,,-111.10344,116.38849,4161,0.8530201079,-110.95142,0,146.36821,0.817438729,0.0036897659,0.9332859516,112.37773,0,0.15201569,-0.4309569416,0.0664942265,2.9926734,0.0929467678,99.1656668286,112.4409263182,4.9861255,111.33352,0.817438729
5.2710472173,110.6385805373,9.9205333976,3897.5716404915,1,35.4418841902,,,-85.21522,173.64677,4162,0.719096121,-85.10976,0,144.84637,0.712819376,0.0034804344,0.9434280396,111.8443,0,0.10546112,-0.2992913895,0.0634186268,2.977458,0.0863764286,35.4418841902,111.9341747994,4.9756737,110.630196,0.712819376
5.1879268727,110.4261864529,8.2951986716,3898.5309405327,1,23.3622953361,,,-84.574196,156.56116,4163,0.7408491904,-84.475174,0,144.11053,0.7512475935,0.0036051273,0.9532766342,112.151505,0,0.09902191,0.7452126221,0.0644307137,2.9703546,0.0919270515,23.3622953361,112.3779564019,4.9705806,110.4427,0.7512475935
5.1952537522,110.5693994294,44.3362211777,3899.4497396946,1,114.9889047863,,,-121.7096,163.63832,4164,0.7559812267,-121.42785,0,143.01094,0.7633105024,0.0034086704,0.9130358696,111.49532,0,0.28175354,0.7062877154,0.0607652664,2.960183,0.075750351,114.9889047863,111.638355678,4.962921,110.56293,0.7633105024
5.1374032101,110.8268421039,36.3755354214,3900.3589000702,1,104.7426435891,,,-115.60518,221.53441,4165,0.7157910247,-115.39984,0,142.8954,0.7071071668,0.0037372112,0.9032263756,111.822754,0,0.20533752,0.9483070276,0.0632779598,2.955332,0.0817353725,104.7426435891,111.9564051205,4.962113,110.8869,0.7071071668
4.8686380565,111.5693494539,8.9362708782,3901.3220620155,1,59.3204485783,,,-108.84982,113.83383,4166,0.8400430094,-108.68429,0,144.67787,0.7923563755,0.0039117336,0.9541397095,112.87312,0,0.16553497,0.8429304058,0.0640683174,2.971367,0.087069273,59.3204485783,112.9155940837,4.9745097,111.57611,0.7923563755
5.2383978191,111.2340474887,37.4454160026,3902.2564117909,1,121.3017918438,,,-122.77627,198.70703,4167,0.8526024024,-122.45501,0,145.00041,0.8389096429,0.0037014484,0.9250955582,113.25545,0,0.32125854,-4.8069780782,0.0645234585,2.983857,0.0896100998,121.3017918438,113.2901304393,4.9767365,111.19486,0.8389096429
5.4367775331,111.8171754602,46.7275946974,3903.2434267998,1,107.891684386,,,-138.30164,318.98907,4168,0.8193923984,-138.10551,0,144.86343,0.8133172036,0.0036313534,0.9417674541,112.53365,0,0.19612122,-0.1014291789,0.0669994354,2.983602,0.0978388786,107.891684386,112.7978141721,4.9757915,111.83549,0.8133172036
5.2503585348,111.679411338,38.8755782089,3904.1673507691,1,111.5980590081,,,-114.93163,388.9549,4169,0.7097947421,-114.736946,0,143.09552,0.7080591195,0.0035092831,0.9163427353,112.8875,0,0.19468689,-16.0633535756,0.0613763332,2.962276,0.0809223652,111.5980590081,112.9368197158,4.9635124,111.641495,0.7080591195
5.2239129544,113.0294144737,44.1381631463,3905.0932562351,1,101.1015510776,,,-94.50736,238.09184,4170,0.8067752429,-94.33123,0,143.47273,0.8063455482,0.0034651756,0.9204740524,113.82861,0,0.1761322,0.5011502046,0.063377142,2.963405,0.0917031765,101.1015510776,113.9491430836,4.966145,113.06787,0.8063455482
5.0858825408,111.8676629667,27.3500576334,3906.0314464569,1,44.7976037494,,,-82.67281,186.58098,4171,0.7515314992,-82.51758,0,144.74129,0.7570762505,0.0035905838,0.9326488972,113.48796,0,0.15523529,-5.7918969126,0.0655083656,2.9786007,0.0936570168,44.7976037494,113.6372004354,4.974948,111.84637,0.7570762505
4.7779817919,112.1507085603,32.5092740002,3906.9208917618,1,95.3620456886,,,-107.39449,142.53856,4172,0.7631036212,-107.21037,0,144.74744,0.7718111209,0.0036365986,0.8831231594,112.66906,0,0.18412018,-2.8735084074,0.0622017384,2.9764953,0.0853464603,95.3620456886,112.7528703505,4.9749904,112.08848,0.7718111209
4.7892106969,112.3543879803,8.0880988054,3907.8731789589,1,42.7904552787,,,-87.01783,135.27423,4173,0.7221053685,-86.87932,0,144.6867,0.7279071887,0.0038173199,0.9466757774,113.17826,0,0.13851166,-11.5663433135,0.0639867783,2.9757807,0.0917630196,42.7904552787,113.1566204778,4.9745708,112.396935,0.7279071887
4.7652838709,111.9601332932,37.0288851866,3908.8132781983,1,113.051300419,,,-113.818985,118.75582,4174,0.8282706768,-113.59536,0,144.2124,0.8222876305,0.0038716793,0.9326553345,113.01635,0,0.22362518,0.3091158389,0.0650625229,2.969711,0.0878944397,113.051300419,113.1000501176,4.9712873,111.98325,0.8222876305
4.7253693032,112.3961782917,0.1932110117,3909.7283713818,1,2.4884762829,,,-85.89227,118.2482,4175,0.6757793033,-85.7558,0,144.89334,0.6903845014,0.0035359859,0.9075016975,112.99428,0,0.13647461,-3.6050551477,0.0619904995,2.974306,0.0882582664,2.4884762829,112.9753112966,4.975998,112.43896,0.6903845014
4.8945205454,112.9432991577,64.3976484813,3910.6321649551,1,121.3333513526,,,-144.44296,206.86578,4176,0.7651522685,-144.27847,0,144.54451,0.76533999,0.0034322739,0.898588419,113.680374,0,0.16448975,-1.1100801675,0.0637004375,2.9697564,0.0979743004,121.3333513526,113.940961177,4.9735875,112.906715,0.76533999
4.7767177484,113.485387644,36.4160997636,3911.526111126,1,72.6986281185,,,-85.431816,129.30128,4177,0.817272579,-85.25478,0,143.97426,0.8075028965,0.0033860207,0.8880412579,114.38606,0,0.17703247,-1.3401897095,0.0618796349,2.9629102,0.0890967846,72.6986281185,114.3442242199,4.9696345,113.501114,0.8075028965
4.9415939867,113.3278952002,19.7565707909,3912.4501550198,1,57.0980348754,,,-101.228294,201.58568,4178,0.8344282133,-100.95585,0,143.06435,0.8262895013,0.0037212372,0.9186155796,114.425674,0,0.27244568,-4.3140258903,0.0624835491,2.9473584,0.0824959278,57.0980348754,114.4760119911,4.9632945,113.34319,0.8262895013
5.0807174706,113.2161017177,18.4788248315,3913.4227962494,1,42.1754536584,,,-91.43892,163.75972,4179,0.8084282566,-91.261696,0,142.66963,0.7488604793,0.0036773682,0.9273643494,114.47174,0,0.1772232,0.5078544197,0.0647203922,2.9422235,0.0904276371,42.1754536584,114.4609996898,4.9605317,113.22252,0.7488604793
5.0298997874,114.3258308606,48.3216037969,3914.3671593666,1,116.1012680638,,,-132.79518,223.3161,4180,0.9098797636,-132.539,0,141.72113,0.9091374796,0.0037987232,0.9369804859,115.04338,0,0.2561798,-3.2751277159,0.0641326904,2.9267724,0.0934402943,116.1012680638,115.0699670333,4.953861,114.274315,0.9091374796
4.8251109389,114.3364108709,14.7633652757,3915.2905774117,1,51.3736819985,,,-96.65764,176.7002,4181,0.7931334489,-96.40995,0,138.69505,0.7988596995,0.0034694672,0.9159121513,115.00679,0,0.2476883,-2.4598800714,0.0633378029,2.8918138,0.0836918354,51.3736819985,115.0374293668,4.9322777,114.32237,0.7988596995
4.7699899535,114.1975113771,41.9628162256,3916.2285962105,1,108.7832344921,,,-127.9372,176.68106,4182,0.8911651741,-127.73794,0,139.8874,0.8866028071,0.0035634041,0.9325180054,114.94351,0,0.19926453,-2.4257706198,0.063996315,2.9015663,0.0869176388,108.7832344921,115.0798210679,4.940838,114.20582,0.8866028071
4.7413417846,114.8726889844,35.2127976505,3917.145103693,1,121.1561041125,,,-130.55843,174.13373,4183,0.7013880372,-130.33214,0,138.96886,0.7063114969,0.0035762787,0.9089899063,115.608025,0,0.22628784,-3.2745567179,0.0642254353,2.891785,0.0871543884,121.1561041125,115.6232718435,4.93425,114.86767,0.7063114969
4.5174033002,116.5513892245,75.2475612775,3918.0818574429,1,130.5414666778,,,-136.26112,106.58799,4184,0.7425907405,-136.08461,0,139.30104,0.7425840227,0.0036797523,0.93136096,117.1491,0,0.17651367,-5.6350853408,0.0651836395,2.8966436,0.0978984833,130.5414666778,117.1219406621,4.9366374,116.53766,0.7425840227
4.8042479263,115.2530095217,33.7281378168,3919.024387598,1,117.0396531358,,,-123.64478,208.62688,4185,0.7790455061,-123.36161,0,141.14761,0.7799129785,0.0036244392,0.9367649555,115.65463,0,0.2831726,-3.5487645626,0.0658826828,2.912737,0.0871455669,117.0396531358,115.6746938021,4.949806,115.26506,0.7799129785
4.6957083872,116.1024229173,61.018013327,3919.969676733,1,120.1199010303,,,-160.44763,189.6962,4186,0.8195389001,-160.29173,0,141.46072,0.8218557063,0.0035820007,0.9362156391,116.92807,0,0.15589905,-4.9291802666,0.064314127,2.9173548,0.0997703075,120.1199010303,117.1260345877,4.952022,116.07977,0.8218557063
5.0043044923,116.0115044689,22.9031299763,3920.9290120602,1,21.3089542703,,,-87.02701,281.90698,4187,0.7101328337,-86.81931,0,141.29428,0.7124947493,0.0039920807,0.9530544281,116.95037,0,0.207695,-3.1084938205,0.0699625015,2.9161134,0.1014609337,21.3089542703,117.0948103996,4.950845,116.00268,0.7124947493
4.3807613709,116.9011243841,26.7899650714,3921.8811695576,1,68.4459514441,,,-103.10547,130.25739,4188,0.5740945545,-102.91617,0,141.55296,0.5758842989,0.0038535595,0.9446678162,117.43543,0,0.18930054,-1.5048373941,0.0636117458,2.9185145,0.0863389969,68.4459514441,117.3352693689,4.952674,116.894905,0.5758842989
4.2522192873,117.5744362346,29.8277956648,3922.8391838074,1,109.5748406205,,,-129.4248,120.27682,4189,0.6313672382,-129.21635,0,143.43402,0.6716004371,0.0040695667,0.9506092072,118.26961,0,0.20845032,0.3061034456,0.0672094822,2.9385078,0.0915973186,109.5748406205,118.3368041973,4.965875,117.568924,0.6716004371
4.346169074,116.5202113862,23.9508406605,3923.827786684,1,73.090065828,,,-101.24966,117.64269,4190,0.7738659429,-101.06519,0,143.02022,0.7692634149,0.0040652752,0.942709446,118.367035,0,0.1844635,-27.0793582213,0.0659832954,2.9329875,0.095000267,73.090065828,118.4413410525,4.962986,116.46086,0.7692634149
4.3457088941,116.6512625542,29.398529623,3924.7828109264,1,81.2791442211,,,-99.44226,134.49562,4191,0.669287555,-99.3186,0,145.87985,0.7062367532,0.0036158562,0.945813179,117.805664,0,0.12365723,0.8711599373,0.0660398006,2.960006,0.0906350613,81.2791442211,117.7904209035,4.9827833,116.681915,0.7062367532
